CollEn	particle	centrality	mass	beta	betaErr	temp	tempErr	n-v_prof	nErr	norm	normErr	dETdEta_data	dETdEta_d_err	dETdEtaLeft	dETdEtaLErr	dETdEtaRight	dETdEtaRErr	dETdEtaTotal	dETdEtaTErr	dETdy_d	dETdy_d_err	dETdyLeft	dETdyLErr	dETdyRight	dETdyRErr	dETdyTotal	dETdyTErr	dNdEta_d	dNdEta_d_err	dNdEtaLeft	dNdEtaLErr	dNdEtaRight	dNdEtaRErr	dNdEtaTotal	dNdEtaTErr	dNdy_d	dNdy_d_err	dNdyLeft	dNdyLErr	dNdyRight	dNdyRErr	dNdyTotal	dNdyTErr	Npart	NpartErr
7.7	pro	7	0.93827	0.578855	0.0269536	0.0936114	0.0116287	9.26555	5.10846	123231	183310	0.267627	0.0233912	0.00362371	0.000283566	0.000607698	0.000156828	0.271858	0.0238316	0.401105	0.0346027	0.0117245	0.000948722	0.000665014	0.000170331	0.413495	0.0357218	0.878634	0.074077	0.0808868	0.0068841	0.000442364	0.000156828	0.959963	0.0811179	1.48916	0.125609	0.0808868	0.0068841	0.000442364	0.000106736	1.57049	0.1326	26	7
7.7	pro	8	0.93827	0.651851	0.0259653	0.0562351	0.0104281	8.81862	1.15604	1.29892e+08	4.59143e+08	0.0944442	0.0091644	0.00250727	0.000929259	8.33317e-05	2.6948e-05	0.0970348	0.0101206	0.145343	0.0136664	0.00831562	0.00314608	9.16055e-05	2.9636e-05	0.15375	0.0168421	0.338369	0.0300438	0.0596038	0.0232606	6.30429e-05	2.6948e-05	0.398036	0.0533313	0.593993	0.0522983	0.0596038	0.0232606	6.30429e-05	2.04962e-05	0.65366	0.0755794	14	4
11.5	pi-	0	0.13957	0.769761	0.0169977	0.0859465	0.00543871	5.50624	0.913636	18839.1	5300.26	29.8924	1.98559	3.9921	0.322656	0.0173507	0.00170499	33.9019	2.30995	31.1696	2.06929	5.69925	0.484732	0.0173881	0.00170844	36.8862	2.55573	55.4063	3.63664	18.4828	1.55387	0.00811045	0.00170499	73.8971	5.19222	58.499	3.83974	18.4828	1.55387	0.00811045	0.000770667	76.9898	5.39438	338	2
11.5	pi-	1	0.13957	0.769416	0.0189392	0.0846358	0.00568864	5.07217	0.815361	15563.2	4632.24	23.3606	1.55242	3.12848	0.258001	0.0129381	0.00122104	26.502	1.81164	24.355	1.6176	4.47006	0.388612	0.0129661	0.00122353	28.8381	2.00744	43.2192	2.83736	14.4934	1.24484	0.00605786	0.00122104	57.7187	4.08342	45.6245	2.99532	14.4934	1.24484	0.00605786	0.000553652	60.124	4.24072	291	6
11.5	pi-	2	0.13957	0.77057	0.0161732	0.0860636	0.00523623	5.71445	0.935067	11176.8	3039.44	17.6409	1.17116	2.38271	0.189719	0.0102277	0.000999276	20.0338	1.36188	18.3985	1.22081	3.40193	0.284823	0.0102498	0.0010013	21.8107	1.50664	32.7893	2.15165	11.0324	0.913203	0.00477924	0.000999276	43.8266	3.06585	34.6267	2.2723	11.0324	0.913203	0.00477924	0.000451435	45.6639	3.18595	226	8
11.5	pi-	3	0.13957	0.770533	0.016406	0.0855039	0.00524004	5.69161	0.922514	7794.87	2141.44	11.8663	0.787962	1.62768	0.13059	0.00664378	0.000648061	13.5006	0.9192	12.3785	0.821535	2.32521	0.196234	0.00665813	0.000649376	14.7104	1.01842	22.1159	1.45154	7.53971	0.629008	0.00310668	0.000648061	29.6588	2.0812	23.36	1.53325	7.53971	0.629008	0.00310668	0.000293138	30.9028	2.16255	160	9
11.5	pi-	4	0.13957	0.761366	0.0213405	0.0816004	0.00575296	4.85952	0.753089	6520.22	2064.44	7.90329	0.523919	1.16495	0.0997896	0.00318502	0.000290192	9.07142	0.623999	8.25178	0.546767	1.6697	0.151124	0.00319199	0.000290794	9.92467	0.698182	14.916	0.978758	5.40983	0.483351	0.00149981	0.000290192	20.3273	1.4624	15.7663	1.03463	5.40983	0.483351	0.00149981	0.000132799	21.1776	1.51811	110	10
11.5	pi-	5	0.13957	0.758709	0.0224544	0.0801865	0.00575589	4.72944	0.714231	4451.12	1442.77	4.89512	0.324572	0.750448	0.0649338	0.00172164	0.000154924	5.64729	0.389661	5.11378	0.338912	1.07716	0.0985881	0.00172543	0.000155247	6.19267	0.437655	9.3075	0.610875	3.48881	0.315087	0.00081261	0.000154924	12.7971	0.926117	9.8427	0.646047	3.48881	0.315087	0.00081261	7.11862e-05	13.3323	0.961205	73	10
11.5	pi-	6	0.13957	0.750307	0.0246251	0.0783416	0.00587172	4.56836	0.69334	3011.96	1026.65	2.8706	0.190417	0.470068	0.0417695	0.0007725	7.08128e-05	3.34144	0.232257	3.0021	0.199046	0.67612	0.0636652	0.00077421	7.09625e-05	3.679	0.262783	5.53805	0.363729	2.1888	0.203242	0.00036612	7.08128e-05	7.72721	0.567042	5.8618	0.385019	2.1888	0.203242	0.00036612	3.27544e-05	8.05097	0.588294	45	9
11.5	pi-	7	0.13957	0.733632	0.0283293	0.0771146	0.00665563	4.35757	0.848754	1887.98	734.299	1.60053	0.106309	0.279707	0.0262916	0.000766393	7.92488e-05	1.88101	0.13268	1.67615	0.111282	0.402915	0.0402842	0.000768489	7.94538e-05	2.07984	0.151646	3.14637	0.207141	1.30389	0.128406	0.000403424	7.92488e-05	4.45066	0.335627	3.33369	0.219479	1.30389	0.128406	0.000403424	4.05018e-05	4.63798	0.347926	26	7
11.5	pi-	8	0.13957	0.705595	0.0363708	0.076913	0.00787499	3.86093	0.944704	990.045	448.165	0.813353	0.0545949	0.145353	0.0144616	0.00027539	3.43542e-05	0.958982	0.0690909	0.852505	0.0571786	0.209364	0.0222363	0.000276151	3.44446e-05	1.06215	0.0794494	1.61782	0.10713	0.677532	0.0708036	0.000145821	3.43542e-05	2.2955	0.177968	1.71511	0.113554	0.677532	0.0708036	0.000145821	1.77182e-05	2.39278	0.184375	14	4
11.5	pi+	0	0.13957	0.765781	0.0179134	0.0876521	0.00575829	5.16926	0.904128	16239.1	4648.57	29.3274	1.95035	3.64902	0.292066	0.0185567	0.0018383	32.995	2.24425	30.5495	2.03043	5.19904	0.437908	0.0185966	0.00184201	35.7671	2.47018	53.6492	3.52236	16.8678	1.40453	0.00866505	0.0018383	70.5257	4.92873	56.5857	3.71514	16.8678	1.40453	0.00866505	0.000829223	73.4622	5.1205	338	2
11.5	pi+	1	0.13957	0.762604	0.0203071	0.0864894	0.00615755	4.77362	0.840364	13294.9	4102.64	22.808	1.51645	2.85524	0.236095	0.0133493	0.00130477	25.6766	1.75385	23.7587	1.57875	4.07092	0.354946	0.0133782	0.00130742	27.843	1.935	41.7421	2.74074	13.2054	1.1376	0.00624709	0.00130477	54.9538	3.87964	44.0259	2.89069	13.2054	1.1376	0.00624709	0.00059068	57.2376	4.02888	291	6
11.5	pi+	2	0.13957	0.765495	0.0200384	0.085127	0.00595406	4.86568	0.811595	10939.6	3356.2	17.1119	1.13605	2.23633	0.185971	0.00944538	0.000895514	19.3577	1.32292	17.835	1.18343	3.19307	0.280062	0.00946583	0.000897339	21.0375	1.46438	31.5418	2.06959	10.3545	0.897171	0.00442423	0.000895514	41.9007	2.96766	33.286	2.18411	10.3545	0.897171	0.00442423	0.000406148	43.645	3.08169	226	8
11.5	pi+	3	0.13957	0.770669	0.0162061	0.0870376	0.00536907	5.6535	0.954607	6799.81	1859.53	11.5032	0.764757	1.50066	0.119404	0.00715359	0.000713772	13.011	0.884874	11.9913	0.796751	2.14034	0.179042	0.00716897	0.000715211	14.1388	0.976508	21.2406	1.39465	6.94269	0.574242	0.00333868	0.000713772	28.1866	1.9696	22.4204	1.47213	6.94269	0.574242	0.00333868	0.000321766	29.3664	2.04669	160	9
11.5	pi+	4	0.13957	0.763078	0.0162422	0.0863074	0.00520262	5.78744	0.982839	4872.72	1313.89	7.65086	0.507926	1.0501	0.0832534	0.00399656	0.00040008	8.70496	0.59158	7.9831	0.529706	1.49918	0.124939	0.0040052	0.000400892	9.48629	0.655046	14.3154	0.939621	4.86196	0.400623	0.00187062	0.00040008	19.1793	1.34064	15.1229	0.992664	4.86196	0.400623	0.00187062	0.000181153	19.9867	1.39347	110	10
11.5	pi+	5	0.13957	0.762656	0.0167336	0.0845299	0.00508549	5.71407	0.925148	3386.76	920.027	4.7329	0.314495	0.683112	0.0543408	0.00219462	0.000215236	5.4182	0.369051	4.94158	0.328183	0.976989	0.0817625	0.00219939	0.000215677	5.92077	0.410161	8.9312	0.586635	3.16717	0.261983	0.00102951	0.000215236	12.0994	0.848833	9.44039	0.620098	3.16717	0.261983	0.00102951	9.78715e-05	12.6086	0.882179	73	10
11.5	pi+	6	0.13957	0.748073	0.0186991	0.0826742	0.00520025	5.47276	0.9161	2277.42	650.428	2.75409	0.182943	0.428051	0.0349053	0.000914153	9.2128e-05	3.18306	0.21794	2.87934	0.191164	0.613417	0.0527117	0.000916159	9.23198e-05	3.49367	0.243968	5.29167	0.347748	1.98765	0.168723	0.000431271	9.2128e-05	7.27975	0.516563	5.59941	0.367986	1.98765	0.168723	0.000431271	4.22642e-05	7.58748	0.536752	45	9
11.5	pi+	7	0.13957	0.728474	0.0170676	0.0839929	0.00531142	6.07822	1.40874	1245.92	355.443	1.52334	0.101119	0.248306	0.0201358	0.000923341	0.000111421	1.77257	0.121367	1.59503	0.105832	0.355636	0.0303828	0.000925832	0.000111702	1.9516	0.136326	2.98866	0.19661	1.15256	0.0972763	0.000482503	0.000111421	4.1417	0.293997	3.16603	0.208288	1.15256	0.0972763	0.000482503	5.61265e-05	4.31907	0.305621	26	7
11.5	pi+	8	0.13957	0.705217	0.0201329	0.083185	0.00585744	5.54825	1.49878	677.222	212.76	0.77445	0.0521106	0.130827	0.0110078	0.000345647	4.80795e-05	0.905623	0.0631665	0.811543	0.0545606	0.18752	0.0166654	0.00034659	4.82028e-05	0.99941	0.0712742	1.53599	0.101865	0.607613	0.0533071	0.000181697	4.80795e-05	2.14378	0.15522	1.62803	0.107947	0.607613	0.0533071	0.000181697	2.44607e-05	2.23583	0.161278	14	4
11.5	ka-	0	0.49368	0.712793	0.0220575	0.0823342	0.0080729	4.52697	0.734768	33582.8	25901.2	4.70461	0.292469	0.202975	0.0125288	0.00828898	0.00101784	4.91588	0.306016	6.235	0.384921	0.673197	0.0438452	0.008563	0.00104883	6.91676	0.429815	5.68421	0.347319	0.384951	0.0238663	0.00419039	0.00101784	6.07335	0.372203	7.87249	0.479209	0.384951	0.0238663	0.00419039	0.000493429	8.26163	0.503568	338	2
11.5	ka-	1	0.49368	0.724698	0.0158675	0.0835976	0.00662291	5.36364	0.873133	25464.1	15760	3.90466	0.243781	0.175007	0.00989579	0.00769061	0.000936373	4.08736	0.254614	5.18778	0.321422	0.580817	0.0345014	0.00794278	0.000964569	5.77654	0.356888	4.7313	0.28993	0.331927	0.0188448	0.00387141	0.000936373	5.0671	0.309711	6.57126	0.400969	0.331927	0.0188448	0.00387141	0.00045128	6.90706	0.420265	291	6
11.5	ka-	2	0.49368	0.733377	0.0171855	0.0780099	0.00641152	5.03606	0.645488	32224.9	21867.2	2.777	0.171793	0.133308	0.00820252	0.00482019	0.000546484	2.91512	0.180542	3.7034	0.227531	0.443849	0.0288106	0.00497966	0.000563225	4.15223	0.256905	3.37999	0.205536	0.252904	0.0156296	0.00243778	0.000546484	3.63533	0.221712	4.71404	0.285643	0.252904	0.0156296	0.00243778	0.000265742	4.96938	0.301538	226	8
11.5	ka-	3	0.49368	0.727808	0.0163748	0.0790441	0.00627851	5.35672	0.745269	19215.9	12490.3	1.79749	0.111611	0.0886525	0.0053525	0.00295844	0.00034553	1.8891	0.117309	2.40621	0.148339	0.295141	0.0187711	0.00305634	0.000356115	2.7044	0.167466	2.201	0.134289	0.168185	0.0101977	0.00149639	0.00034553	2.37068	0.144832	3.08027	0.187228	0.168185	0.0101977	0.00149639	0.000168021	3.24995	0.197594	160	9
11.5	ka-	4	0.49368	0.716492	0.0167662	0.0798689	0.00625805	5.38044	0.807342	11258	7148.19	1.129	0.0707192	0.0563022	0.00326336	0.00167115	0.000200045	1.18697	0.0741826	1.51526	0.094151	0.187356	0.0114288	0.00172662	0.000206208	1.70434	0.105786	1.3901	0.0854391	0.106809	0.00621673	0.000846687	0.000200045	1.49775	0.0918559	1.94868	0.11923	0.106809	0.00621673	0.000846687	9.75614e-05	2.05634	0.125544	110	10
11.5	ka-	5	0.49368	0.722037	0.0129863	0.0779381	0.00516085	7.03723	1.09578	9278.55	5128.8	0.677151	0.0429752	0.0402388	0.00233742	0.000834787	0.000108384	0.718225	0.045421	0.924458	0.0581259	0.134399	0.00819863	0.000862563	0.000111743	1.05972	0.0664362	0.853597	0.0530813	0.0763585	0.00445337	0.000423444	0.000108384	0.930379	0.057643	1.21656	0.0752432	0.0763585	0.00445337	0.000423444	5.30246e-05	1.29335	0.0797496	73	10
11.5	ka-	6	0.49368	0.724888	0.013455	0.081454	0.00459722	8.76907	1.72849	3441.64	1570.59	0.349812	0.022979	0.0210132	0.00108644	0.000465159	7.4681e-05	0.37129	0.0241401	0.479298	0.0310443	0.0700937	0.00378613	0.000480494	7.69663e-05	0.549872	0.0349074	0.443563	0.0282957	0.0398713	0.00206883	0.000234815	7.4681e-05	0.48367	0.0304393	0.634046	0.0400911	0.0398713	0.00206883	0.000234815	3.62905e-05	0.674153	0.0421962	45	9
11.5	ka-	7	0.49368	0.676738	0.0200893	0.0757482	0.0093031	6.53988	2.51063	3154.79	3259.09	0.163843	0.0110762	0.011138	0.000822165	0.000433999	9.30887e-05	0.175415	0.0119915	0.22837	0.0152342	0.0372616	0.00292341	0.000454749	9.71041e-05	0.266087	0.0182547	0.214075	0.0141457	0.0211386	0.00156817	0.000260917	9.30887e-05	0.235475	0.0158069	0.309883	0.020275	0.0211386	0.00156817	0.000260917	5.3154e-05	0.331282	0.0218963	26	7
11.5	ka-	8	0.49368	0.807869	0.0488806	0.0761478	0.00459311	18.7609	7.08963	1504.35	779.943	0.0695067	0.00528027	0.00590037	0.000335329	0.000555997	0.000456253	0.0759631	0.00607185	0.0989081	0.00732989	0.0198355	0.00118095	0.000583709	0.000477953	0.119327	0.00898879	0.0930446	0.00680005	0.0112027	0.000639079	0.000338875	0.000456253	0.104586	0.00789538	0.1374	0.00985049	0.0112027	0.000639079	0.000338875	0.000271451	0.148941	0.010761	14	4
11.5	ka+	0	0.49368	0.733751	0.0190399	0.0836508	0.00639196	4.26213	0.455773	58328.5	34719.8	10.257	0.640422	0.385218	0.0211881	0.0115611	0.00110237	10.6538	0.662712	13.3708	0.827538	1.27546	0.0736437	0.0118716	0.00113008	14.6582	0.902312	12.0152	0.733211	0.73048	0.0403388	0.00529483	0.00110237	12.751	0.774652	16.411	0.996509	0.73048	0.0403388	0.00529483	0.000487917	17.1468	1.03734	338	2
11.5	ka+	1	0.49368	0.735605	0.0204473	0.0794727	0.00643705	4.24541	0.406301	73380.6	48229.4	8.22952	0.512792	0.336529	0.020048	0.0075403	0.000712977	8.57359	0.533553	10.7971	0.667161	1.11717	0.0701502	0.00774452	0.000731138	11.922	0.738043	9.74447	0.594194	0.638288	0.038189	0.00346841	0.000712977	10.3862	0.633096	13.3912	0.812813	0.638288	0.038189	0.00346841	0.000317795	14.0329	0.85132	291	6
11.5	ka+	2	0.49368	0.747909	0.01941	0.0751533	0.00594118	4.23539	0.342267	83992.1	56459.3	5.82096	0.361092	0.252442	0.0158956	0.00494848	0.000443151	6.07835	0.377431	7.65793	0.471274	0.840472	0.0559186	0.00508307	0.000454535	8.50348	0.527647	6.91367	0.420101	0.478914	0.0302922	0.00228128	0.000443151	7.39487	0.450836	9.53181	0.57675	0.478914	0.0302922	0.00228128	0.000198402	10.013	0.60724	226	8
11.5	ka+	3	0.49368	0.752261	0.0177426	0.0736732	0.00546867	4.48404	0.348468	65879.7	42350.5	3.72667	0.231784	0.171515	0.0107467	0.00300646	0.000265136	3.90119	0.242795	4.92303	0.303679	0.572088	0.037871	0.00308836	0.000271972	5.4982	0.341822	4.45227	0.271137	0.325433	0.0204828	0.00138707	0.000265136	4.77909	0.291885	6.16465	0.373781	0.325433	0.0204828	0.00138707	0.000118935	6.49147	0.394383	160	9
11.5	ka+	4	0.49368	0.736653	0.0139355	0.0858123	0.0057043	5.81927	0.764887	12143.2	6229.49	2.35003	0.147053	0.100529	0.00550157	0.00261194	0.00028581	2.45317	0.152841	3.10302	0.192405	0.333352	0.0190893	0.0026817	0.000292922	3.43906	0.211787	2.80755	0.171654	0.190655	0.0104727	0.00119267	0.00028581	2.9994	0.182412	3.88426	0.236307	0.190655	0.0104727	0.00119267	0.000125837	4.07611	0.246906	110	10
11.5	ka+	5	0.49368	0.746382	0.0127527	0.0767921	0.00463041	6.24724	0.626513	19358.9	9884.4	1.36816	0.0857243	0.0733797	0.0042192	0.00102975	0.000107808	1.44257	0.0900513	1.83815	0.114122	0.245033	0.0147884	0.00105768	0.000110571	2.08424	0.129021	1.67672	0.102732	0.139245	0.00803812	0.000474036	0.000107808	1.81644	0.110878	2.35956	0.143883	0.139245	0.00803812	0.000474036	4.82104e-05	2.49928	0.151969	73	10
11.5	ka+	6	0.49368	0.744256	0.0142055	0.0731753	0.00472914	5.86283	0.55725	14998.3	8495.67	0.688114	0.0449016	0.039011	0.00234056	0.000411596	4.67963e-05	0.727536	0.047289	0.928206	0.0598486	0.130586	0.00825492	0.000422863	4.80167e-05	1.05922	0.0681515	0.848998	0.0540139	0.0740414	0.00446129	0.000190376	4.67963e-05	0.92323	0.058522	1.19883	0.0756671	0.0740414	0.00446129	0.000190376	2.11141e-05	1.27306	0.0801495	45	9
11.5	ka+	7	0.49368	0.72019	0.0147782	0.0751916	0.00564092	6.40278	1.00093	6094.23	3910.54	0.328027	0.0215426	0.0199778	0.00124187	0.000359356	5.31342e-05	0.348364	0.0228376	0.448328	0.0290414	0.0668269	0.00437905	0.000371399	5.48057e-05	0.515526	0.0334752	0.414128	0.0264207	0.0379151	0.00236707	0.000182964	5.31342e-05	0.452226	0.0288409	0.590858	0.0373752	0.0379151	0.00236707	0.000182964	2.61946e-05	0.628956	0.0397685	26	7
11.5	ka+	8	0.49368	0.698249	0.02019	0.071885	0.00845177	6.04235	1.49553	4319.71	4469.4	0.147654	0.0105106	0.00999558	0.000792215	0.000163139	3.69355e-05	0.157813	0.0113398	0.204299	0.0142284	0.0335219	0.00283078	0.000169324	3.82495e-05	0.23799	0.0170974	0.190082	0.0129879	0.0189742	0.00151164	8.80847e-05	3.69355e-05	0.209144	0.0145365	0.273965	0.0184333	0.0189742	0.00151164	8.80847e-05	1.93096e-05	0.293027	0.0199642	14	4
11.5	pba	0	0.93827	0.591251	0.0808421	0.0942262	0.0220958	2.15607	0.388736	50580.7	138873	1.4209	0.122965	0.0534654	0	0.00292473	0	1.47729	0.122965	2.17011	0.185344	0.207814	0	0.00320178	0	2.38112	0.185344	0.625322	0.0535193	0.0278085	0	0.00089728	0	0.654028	0.0535193	0.973342	0.0823891	0.0278085	0	0.00089728	0	1.00205	0.0823891	338	2
11.5	pba	1	0.93827	0.656669	0.0487078	0.075484	0.0151439	2.52526	0.335696	728483	2.07499e+06	1.1224	0.0978588	0.0492962	0.00553759	0.00195287	0.000243863	1.17365	0.10364	1.72435	0.148247	0.194065	0.0239716	0.00214014	0.000265892	1.92055	0.172485	0.495133	0.0426738	0.0256494	0.00288942	0.000601754	0.000243863	0.521384	0.0458071	0.775386	0.0660437	0.0256494	0.00288942	0.000601754	7.36313e-05	0.801637	0.0690067	291	6
11.5	pba	2	0.93827	0.626115	0.0659654	0.0800383	0.0187096	2.50569	0.371628	267598	842904	0.886648	0.0755123	0.0404818	0.00455693	0.00132622	0.000176604	0.928456	0.0802458	1.37408	0.1157	0.158972	0.0197127	0.00145365	0.000192477	1.5345	0.135605	0.393074	0.0331563	0.0210618	0.0023777	0.000408936	0.000176604	0.414544	0.0357106	0.620662	0.0518663	0.0210618	0.0023777	0.000408936	5.32298e-05	0.642133	0.0542972	226	8
11.5	pba	3	0.93827	0.614171	0.0687553	0.0853404	0.0247115	3.28316	0.703758	89122.3	328982	0.61096	0.0520925	0.0325279	0.00390379	0.00138805	0.000292046	0.644876	0.0562883	0.962786	0.081215	0.12822	0.0169487	0.0015334	0.000319923	1.09254	0.0984837	0.273196	0.0230895	0.0169255	0.00203715	0.000439079	0.000292046	0.29056	0.0254186	0.438363	0.0367265	0.0169255	0.00203715	0.000439079	8.9547e-05	0.455727	0.0388532	160	9
11.5	pba	4	0.93827	0.596627	0.0272835	0.0876117	0.00723647	4.10565	0.8518	48970.3	51545	0.416232	0.0355983	0.025913	0	0.0011913	0	0.443337	0.0355983	0.669359	0.0566858	0.102473	0	0.0013289	0	0.773161	0.0566858	0.18814	0.0159681	0.0134848	0	0.000387835	0	0.202013	0.0159681	0.307683	0.025905	0.0134848	0	0.000387835	0	0.321556	0.025905	110	10
11.5	pba	5	0.93827	0.634545	0.0426831	0.0652542	0.0166923	4.41292	0.738913	2.32131e+06	9.67512e+06	0.250966	0.0216371	0.0221982	0.00446175	0.000673799	8.68786e-05	0.273838	0.0261858	0.41421	0.035385	0.0898602	0.0196932	0.000762617	9.8015e-05	0.504833	0.0551763	0.114785	0.00983194	0.0115594	0.00232927	0.00022808	8.68786e-05	0.126572	0.0122481	0.19245	0.0163599	0.0115594	0.00232927	0.00022808	2.91358e-05	0.204238	0.0187183	73	10
11.5	pba	6	0.93827	0.636834	0.0284776	0.070204	0.0327666	6.35489	4.10331	503343	3.59053e+06	0.150394	0.0132892	0.0153861	0.00484258	0.000680829	0.000570613	0.166461	0.0187024	0.253328	0.0221413	0.0623646	0.0215787	0.000779357	0.000647174	0.316472	0.0443672	0.0694159	0.00609239	0.0080125	0.00252888	0.000236252	0.000570613	0.0776647	0.00919189	0.118648	0.0103162	0.0080125	0.00252888	0.000236252	0.000193417	0.126896	0.0130385	45	9
11.5	pba	7	0.93827	0.710319	0.145213	0.0733712	0.0146425	12.5631	10.6443	163044	478191	0.0749225	0.00678694	0.00991335	0.0010202	0.00156346	0.00271466	0.0863993	0.0105218	0.13186	0.011855	0.0403488	0.00453507	0.00186707	0.00320808	0.174076	0.0195982	0.0353168	0.00318811	0.00516315	0.000532691	0.000582291	0.00271466	0.0410622	0.00643546	0.0628161	0.00563194	0.00516315	0.000532691	0.000582291	0.000991698	0.0685616	0.00715633	26	7
11.5	pba	8	0.93827	0.994024	0.486887	0.0715188	0.00628559	22.7172	5.47377	135343	187478	0.0351884	0.00358065	0.0058258	0.000647178	0.00507919	0.0141208	0.0460934	0.0183487	0.0638831	0.00640443	0.0238786	0.00284488	0.00554835	0.0143834	0.09331	0.0236327	0.016782	0.00169859	0.00303486	0.000337834	0.00135101	0.0141208	0.0211679	0.0161573	0.0307334	0.00306717	0.00303486	0.000337834	0.00135101	0.00307876	0.0351193	0.00648376	14	4
11.5	pro	0	0.93827	0.569629	0.0246292	0.108303	0.00227547	2.77609	0.561868	351020	76316.8	7.71461	0.674791	0.0407971	0.00204108	0.0473373	0.00551172	7.80275	0.682344	10.7105	0.924668	0.130538	0.00665965	0.0516868	0.00598401	10.8927	0.937312	19.502	1.63282	0.885159	0.0465362	0.0337918	0.00551172	20.421	1.68486	30.4154	2.53645	0.885159	0.0465362	0.0337918	0.00373686	31.3344	2.58672	338	2
11.5	pro	1	0.93827	0.596285	0.0278766	0.116285	0.0082834	4.16045	1.15298	137117	98435.7	6.03857	0.530421	0.0327748	0	0.0473712	0	6.11871	0.530421	8.3751	0.725689	0.104928	0	0.0516264	0	8.53166	0.725689	15.223	1.27719	0.712115	0	0.0332484	0	15.9683	1.27719	23.7665	1.98527	0.712115	0	0.0332484	0	24.5119	1.98527	291	6
11.5	pro	2	0.93827	0.605337	0.0265315	0.106932	0.00997131	3.81657	0.877221	242378	240992	4.35897	0.381495	0.0256459	0	0.0298614	0	4.41448	0.381495	6.07348	0.52453	0.0822286	0	0.0325771	0	6.18828	0.52453	11.1773	0.936088	0.559381	0	0.0211533	0	11.7578	0.936088	17.5542	1.4647	0.559381	0	0.0211533	0	18.1347	1.4647	226	8
11.5	pro	3	0.93827	0.619606	0.0238329	0.101543	0.00859635	4.30503	0.857985	293341	278375	2.78274	0.242749	0.0186184	0	0.0175265	0	2.81888	0.242749	3.90638	0.336374	0.0598188	0	0.0191274	0	3.98533	0.336374	7.33474	0.613505	0.40824	0	0.0124562	0	7.75544	0.613505	11.6348	0.970408	0.40824	0	0.0124562	0	12.0555	0.970408	160	9
11.5	pro	4	0.93827	0.633932	0.0483223	0.0973614	0.0370112	5.05342	3.21142	316118	1.37665e+06	1.70643	0.148498	0.0131025	0.0020579	0.0101067	0.00412244	1.72964	0.154679	2.41491	0.207494	0.0421893	0.00693615	0.0110319	0.00445449	2.46813	0.218885	4.63201	0.38719	0.288909	0.0508476	0.00719486	0.00412244	4.92811	0.44216	7.42672	0.619531	0.288909	0.0508476	0.00719486	0.00267137	7.72282	0.67305	110	10
11.5	pro	5	0.93827	0.61923	0.045781	0.0869182	0.0202697	4.82825	1.28561	782026	2.31005e+06	0.929563	0.0800572	0.00894738	0.00106527	0.00343118	0.000759643	0.941941	0.0818821	1.33985	0.114098	0.0289111	0.00360285	0.00375372	0.000824483	1.37252	0.118526	2.68718	0.223777	0.199066	0.0265541	0.00249149	0.000759643	2.88873	0.25109	4.38927	0.365491	0.199066	0.0265541	0.00249149	0.000513719	4.59082	0.392559	73	10
11.5	pro	6	0.93827	0.625511	0.0183565	0.0938826	0.00702598	7.77489	1.9187	177847	161571	0.477389	0.0411247	0.00524472	0	0.00192533	0	0.484559	0.0411247	0.696959	0.0593673	0.0169502	0	0.00210357	0	0.716012	0.0593673	1.44153	0.12022	0.116738	0	0.00138213	0	1.55965	0.12022	2.3892	0.199385	0.116738	0	0.00138213	0	2.50732	0.199385	45	9
11.5	pro	7	0.93827	0.603971	0.0339535	0.0787312	0.0130604	6.03929	1.22054	869995	2.00856e+06	0.211439	0.0182632	0.00299046	0.000340398	0.000423643	6.88257e-05	0.214853	0.0186724	0.314975	0.0269034	0.00971727	0.00115552	0.000464354	7.49949e-05	0.325157	0.028134	0.681495	0.0570822	0.0674917	0.00856442	0.00031274	6.88257e-05	0.749299	0.0657154	1.15068	0.0965077	0.0674917	0.00856442	0.00031274	4.82595e-05	1.21848	0.10512	26	7
11.5	pro	8	0.93827	0.636072	0.0384654	0.0905299	0.010833	13.9806	8.0311	69241.7	103089	0.0916808	0.00830548	0.00141605	0.000130993	0.00026925	9.54682e-05	0.0933661	0.00853194	0.138331	0.0122939	0.00459312	0.000439952	0.000294249	0.000103518	0.143218	0.0128374	0.307993	0.0264324	0.0318104	0.00321008	0.000193705	9.54682e-05	0.339997	0.029738	0.527312	0.0451271	0.0318104	0.00321008	0.000193705	6.39722e-05	0.559317	0.0484011	14	4
19.6	pi-	0	0.13957	0.789556	0.0139012	0.0878011	0.00504011	6.00663	0.938504	22012.3	5615.73	39.8876	2.65794	4.98986	0.381293	0.0333552	0.00327296	44.9108	3.04251	41.54	2.76622	7.11206	0.570578	0.0334261	0.00327944	48.6854	3.34008	72.5849	4.76838	23.0732	1.83103	0.0154698	0.00327296	95.6735	6.60268	76.56	5.02934	23.0732	1.83103	0.0154698	0.0014619	99.6486	6.86183	338	2
19.6	pi-	1	0.13957	0.793007	0.013797	0.0872445	0.00506228	6.14375	0.96019	18368.9	4768.26	32.0527	2.13593	4.08487	0.319806	0.0270041	0.00268553	36.1646	2.45842	33.3877	2.22342	5.82583	0.478975	0.0270614	0.00269085	39.2405	2.70509	58.4745	3.84171	18.8978	1.53673	0.01252	0.00268553	77.3849	5.38113	61.6924	4.05299	18.8978	1.53673	0.01252	0.00119893	80.6027	5.59092	289	6
