1.40 	 1.50 	 0.0993 	 0.00185 	 0.00864 
1.50 	 1.60 	 0.0618 	 0.00139 	 0.00540 
1.60 	 1.70 	 0.0406 	 0.00107 	 0.00357 
1.70 	 1.80 	 0.0243 	 0.00079 	 0.00216 
------------------------
ka-  5-10%
0.25 	 0.30 	 7.0395 	 0.05934 	 0.46149 
0.30 	 0.35 	 6.6644 	 0.04900 	 0.41255 
0.35 	 0.40 	 6.0146 	 0.04098 	 0.36135 
0.40 	 0.45 	 5.3029 	 0.03470 	 0.31381 
0.45 	 0.50 	 4.5380 	 0.02943 	 0.26693 
0.50 	 0.55 	 3.8326 	 0.02510 	 0.22680 
0.55 	 0.60 	 3.3020 	 0.02182 	 0.19703 
0.60 	 0.65 	 2.6473 	 0.01843 	 0.15536 
0.65 	 0.70 	 2.1952 	 0.01593 	 0.13211 
0.70 	 0.80 	 1.6124 	 0.01156 	 0.09407 
0.80 	 0.90 	 1.0777 	 0.00872 	 0.06291 
0.90 	 1.00 	 0.7148 	 0.00663 	 0.04181 
1.00 	 1.10 	 0.4538 	 0.00497 	 0.02669 
1.10 	 1.20 	 0.3047 	 0.00385 	 0.01820 
1.20 	 1.30 	 0.2023 	 0.00297 	 0.01262 
1.30 	 1.40 	 0.1258 	 0.00223 	 0.00874 
1.40 	 1.50 	 0.0829 	 0.00174 	 0.00722 
1.50 	 1.60 	 0.0541 	 0.00135 	 0.00474 
1.60 	 1.70 	 0.0369 	 0.00108 	 0.00325 
1.70 	 1.80 	 0.0203 	 0.00077 	 0.00184 
------------------------
ka-  10-20%
0.25 	 0.30 	 5.9762 	 0.03880 	 0.39193 
0.30 	 0.35 	 5.1414 	 0.02933 	 0.31837 
0.35 	 0.40 	 4.4282 	 0.02357 	 0.26604 
0.40 	 0.45 	 3.8239 	 0.01963 	 0.22626 
0.45 	 0.50 	 3.2887 	 0.01668 	 0.19331 
0.50 	 0.55 	 2.6922 	 0.01402 	 0.15852 
0.55 	 0.60 	 2.2703 	 0.01208 	 0.13321 
0.60 	 0.65 	 1.9284 	 0.01053 	 0.11289 
0.65 	 0.70 	 1.5547 	 0.00899 	 0.09264 
0.70 	 0.80 	 1.1428 	 0.00652 	 0.06667 
0.80 	 0.90 	 0.7616 	 0.00492 	 0.04446 
0.90 	 1.00 	 0.5031 	 0.00375 	 0.02942 
1.00 	 1.10 	 0.3297 	 0.00285 	 0.01939 
1.10 	 1.20 	 0.2124 	 0.00216 	 0.01268 
1.20 	 1.30 	 0.1405 	 0.00167 	 0.00876 
1.30 	 1.40 	 0.0880 	 0.00126 	 0.00611 
1.40 	 1.50 	 0.0581 	 0.00098 	 0.00505 
1.50 	 1.60 	 0.0375 	 0.00076 	 0.00327 
1.60 	 1.70 	 0.0236 	 0.00058 	 0.00207 
1.70 	 1.80 	 0.0139 	 0.00042 	 0.00124 
------------------------
ka-  20-30%
0.25 	 0.30 	 3.9937 	 0.03038 	 0.26188 
0.30 	 0.35 	 3.4429 	 0.02315 	 0.21315 
0.35 	 0.40 	 2.9543 	 0.01865 	 0.17743 
0.40 	 0.45 	 2.5137 	 0.01547 	 0.14874 
0.45 	 0.50 	 2.1561 	 0.01315 	 0.12678 
0.50 	 0.55 	 1.7910 	 0.01116 	 0.10564 
0.55 	 0.60 	 1.4985 	 0.00959 	 0.08813 
0.60 	 0.65 	 1.2801 	 0.00839 	 0.07503 
0.65 	 0.70 	 1.0135 	 0.00711 	 0.06064 
0.70 	 0.80 	 0.7452 	 0.00514 	 0.04348 
0.80 	 0.90 	 0.4884 	 0.00385 	 0.02851 
0.90 	 1.00 	 0.3197 	 0.00292 	 0.01870 
1.00 	 1.10 	 0.2088 	 0.00223 	 0.01228 
1.10 	 1.20 	 0.1328 	 0.00168 	 0.00793 
1.20 	 1.30 	 0.0876 	 0.00129 	 0.00546 
1.30 	 1.40 	 0.0544 	 0.00097 	 0.00378 
1.40 	 1.50 	 0.0376 	 0.00077 	 0.00327 
1.50 	 1.60 	 0.0227 	 0.00057 	 0.00199 
1.60 	 1.70 	 0.0141 	 0.00043 	 0.00124 
1.70 	 1.80 	 0.0087 	 0.00032 	 0.00078 
------------------------
ka-  30-40%
0.25 	 0.30 	 2.4655 	 0.02240 	 0.16167 
0.30 	 0.35 	 2.1430 	 0.01740 	 0.13267 
0.35 	 0.40 	 1.8539 	 0.01427 	 0.11135 
0.40 	 0.45 	 1.6071 	 0.01207 	 0.09510 
0.45 	 0.50 	 1.4052 	 0.01044 	 0.08267 
0.50 	 0.55 	 1.1480 	 0.00884 	 0.06788 
0.55 	 0.60 	 1.0001 	 0.00778 	 0.05867 
0.60 	 0.65 	 0.8323 	 0.00674 	 0.04890 
0.65 	 0.70 	 0.6404 	 0.00564 	 0.03931 
0.70 	 0.80 	 0.4638 	 0.00404 	 0.02706 
0.80 	 0.90 	 0.3009 	 0.00302 	 0.01757 
0.90 	 1.00 	 0.1952 	 0.00229 	 0.01142 
1.00 	 1.10 	 0.1289 	 0.00175 	 0.00759 
1.10 	 1.20 	 0.0836 	 0.00134 	 0.00500 
1.20 	 1.30 	 0.0527 	 0.00101 	 0.00329 
1.30 	 1.40 	 0.0341 	 0.00077 	 0.00237 
1.40 	 1.50 	 0.0216 	 0.00059 	 0.00189 
1.50 	 1.60 	 0.0133 	 0.00045 	 0.00117 
1.60 	 1.70 	 0.0084 	 0.00034 	 0.00076 
1.70 	 1.80 	 0.0048 	 0.00025 	 0.00045 
------------------------
ka-  40-50%
0.25 	 0.30 	 1.6803 	 0.01893 	 0.11027 
0.30 	 0.35 	 1.5339 	 0.01520 	 0.09496 
0.35 	 0.40 	 1.2864 	 0.01220 	 0.07727 
0.40 	 0.45 	 1.0807 	 0.01006 	 0.06397 
0.45 	 0.50 	 0.9035 	 0.00843 	 0.05321 
0.50 	 0.55 	 0.7298 	 0.00703 	 0.04339 
0.55 	 0.60 	 0.6110 	 0.00603 	 0.03640 
0.60 	 0.65 	 0.5082 	 0.00519 	 0.02997 
0.65 	 0.70 	 0.3957 	 0.00435 	 0.02496 
0.70 	 0.80 	 0.2758 	 0.00304 	 0.01609 
0.80 	 0.90 	 0.1747 	 0.00223 	 0.01020 
0.90 	 1.00 	 0.1112 	 0.00167 	 0.00651 
1.00 	 1.10 	 0.0665 	 0.00122 	 0.00392 
1.10 	 1.20 	 0.0437 	 0.00093 	 0.00262 
1.20 	 1.30 	 0.0299 	 0.00073 	 0.00188 
1.30 	 1.40 	 0.0169 	 0.00053 	 0.00119 
1.40 	 1.50 	 0.0104 	 0.00040 	 0.00093 
1.50 	 1.60 	 0.0072 	 0.00032 	 0.00065 
1.60 	 1.70 	 0.0040 	 0.00023 	 0.00038 
1.70 	 1.80 	 0.0026 	 0.00017 	 0.00025 
------------------------
ka-  50-60%
0.25 	 0.30 	 0.9061 	 0.01307 	 0.05943 
0.30 	 0.35 	 0.7998 	 0.01038 	 0.04951 
0.35 	 0.40 	 0.6782 	 0.00843 	 0.04074 
0.40 	 0.45 	 0.5705 	 0.00700 	 0.03377 
0.45 	 0.50 	 0.4799 	 0.00591 	 0.02826 
0.50 	 0.55 	 0.3911 	 0.00498 	 0.02313 
0.55 	 0.60 	 0.3268 	 0.00428 	 0.01995 
0.60 	 0.65 	 0.2680 	 0.00367 	 0.01588 
0.65 	 0.70 	 0.2039 	 0.00305 	 0.01295 
0.70 	 0.80 	 0.1409 	 0.00213 	 0.00822 
0.80 	 0.90 	 0.0891 	 0.00157 	 0.00520 
0.90 	 1.00 	 0.0548 	 0.00116 	 0.00321 
1.00 	 1.10 	 0.0348 	 0.00087 	 0.00206 
1.10 	 1.20 	 0.0214 	 0.00065 	 0.00129 
1.20 	 1.30 	 0.0135 	 0.00049 	 0.00086 
1.30 	 1.40 	 0.0086 	 0.00038 	 0.00061 
1.40 	 1.50 	 0.0052 	 0.00029 	 0.00048 
1.50 	 1.60 	 0.0037 	 0.00024 	 0.00034 
1.60 	 1.70 	 0.0021 	 0.00018 	 0.00023 
1.70 	 1.80 	 0.0013 	 0.00014 	 0.00015 
------------------------
ka-  60-70%
0.25 	 0.30 	 0.4901 	 0.00991 	 0.03214 
0.30 	 0.35 	 0.4143 	 0.00770 	 0.02564 
0.35 	 0.40 	 0.3577 	 0.00631 	 0.02148 
0.40 	 0.45 	 0.2846 	 0.00510 	 0.01686 
0.45 	 0.50 	 0.2419 	 0.00433 	 0.01429 
0.50 	 0.55 	 0.1970 	 0.00364 	 0.01175 
0.55 	 0.60 	 0.1621 	 0.00311 	 0.01008 
0.60 	 0.65 	 0.1351 	 0.00269 	 0.00817 
0.65 	 0.70 	 0.0995 	 0.00220 	 0.00674 
0.70 	 0.80 	 0.0699 	 0.00155 	 0.00408 
0.80 	 0.90 	 0.0416 	 0.00110 	 0.00244 
0.90 	 1.00 	 0.0247 	 0.00080 	 0.00146 
1.00 	 1.10 	 0.0157 	 0.00060 	 0.00094 
1.10 	 1.20 	 0.0098 	 0.00045 	 0.00060 
1.20 	 1.30 	 0.0059 	 0.00034 	 0.00039 
1.30 	 1.40 	 0.0033 	 0.00024 	 0.00026 
1.40 	 1.50 	 0.0016 	 0.00016 	 0.00017 
------------------------
ka-  70-80%
0.25 	 0.30 	 0.2225 	 0.00726 	 0.01459 
0.30 	 0.35 	 0.2094 	 0.00596 	 0.01296 
0.35 	 0.40 	 0.1698 	 0.00473 	 0.01020 
0.40 	 0.45 	 0.1386 	 0.00387 	 0.00826 
0.45 	 0.50 	 0.1220 	 0.00334 	 0.00726 
0.50 	 0.55 	 0.0972 	 0.00278 	 0.00594 
0.55 	 0.60 	 0.0731 	 0.00227 	 0.00496 
0.60 	 0.70 	 0.0518 	 0.00161 	 0.00302 
0.70 	 0.80 	 0.0278 	 0.00107 	 0.00163 
0.80 	 0.90 	 0.0165 	 0.00077 	 0.00098 
0.90 	 1.00 	 0.0102 	 0.00057 	 0.00061 
1.00 	 1.10 	 0.0054 	 0.00039 	 0.00035 
1.10 	 1.20 	 0.0037 	 0.00031 	 0.00025 
1.20 	 1.30 	 0.0029 	 0.00026 	 0.00022 
1.30 	 1.40 	 0.0014 	 0.00019 	 0.00013 
------------------------
========================
Au+Au 11.5 GeV
------------------------
pTlow [GeV/c] pThigh[GeV/c]   d^2N/(2pi*pt*dpt*dy)[(GeV/c)^-2]   error(stat.)    error(sys.)
ka+  0-5%
0.25 	 0.30 	 17.3314 	 0.09568 	 1.13647 
0.30 	 0.35 	 15.2786 	 0.07371 	 0.94589 
0.35 	 0.40 	 13.6172 	 0.06053 	 0.81794 
0.40 	 0.45 	 11.9617 	 0.05101 	 0.70769 
0.45 	 0.50 	 10.5085 	 0.04388 	 0.61737 
0.50 	 0.55 	 9.0268 	 0.03784 	 0.53063 
0.55 	 0.60 	 7.9561 	 0.03337 	 0.46806 
0.60 	 0.65 	 6.5846 	 0.02873 	 0.38504 
0.65 	 0.70 	 5.3755 	 0.02469 	 0.31418 
0.70 	 0.80 	 4.1781 	 0.01848 	 0.24374 
0.80 	 0.90 	 2.8769 	 0.01418 	 0.16792 
0.90 	 1.00 	 1.9360 	 0.01089 	 0.11321 
1.00 	 1.10 	 1.3107 	 0.00843 	 0.07705 
1.10 	 1.20 	 0.8823 	 0.00653 	 0.05266 
1.20 	 1.30 	 0.5740 	 0.00498 	 0.03574 
1.30 	 1.40 	 0.3795 	 0.00386 	 0.02629 
1.40 	 1.50 	 0.2562 	 0.00304 	 0.02222 
1.50 	 1.60 	 0.1662 	 0.00235 	 0.01442 
1.60 	 1.70 	 0.1084 	 0.00183 	 0.00943 
1.70 	 1.80 	 0.0711 	 0.00142 	 0.00620 
1.80 	 1.90 	 0.0449 	 0.00109 	 0.00394 
1.90 	 2.00 	 0.0292 	 0.00086 	 0.00260 
------------------------
ka+  5-10%
0.25 	 0.30 	 13.8661 	 0.08328 	 0.90922 
0.30 	 0.35 	 12.8999 	 0.06818 	 0.79860 
0.35 	 0.40 	 11.6261 	 0.05698 	 0.69834 
0.40 	 0.45 	 10.1739 	 0.04806 	 0.60197 
0.45 	 0.50 	 8.8130 	 0.04101 	 0.51840 
0.50 	 0.55 	 7.5347 	 0.03519 	 0.44340 
0.55 	 0.60 	 6.3005 	 0.03014 	 0.36965 
0.60 	 0.65 	 5.5466 	 0.02668 	 0.32578 
0.65 	 0.70 	 4.4479 	 0.02268 	 0.26010 
0.70 	 0.80 	 3.3469 	 0.01657 	 0.19524 
0.80 	 0.90 	 2.2643 	 0.01254 	 0.13216 
0.90 	 1.00 	 1.5266 	 0.00960 	 0.08926 
1.00 	 1.10 	 1.0221 	 0.00737 	 0.06008 
1.10 	 1.20 	 0.6758 	 0.00564 	 0.04034 
1.20 	 1.30 	 0.4555 	 0.00436 	 0.02836 
1.30 	 1.40 	 0.2963 	 0.00333 	 0.02053 
1.40 	 1.50 	 0.1918 	 0.00255 	 0.01664 
1.50 	 1.60 	 0.1291 	 0.00200 	 0.01121 
1.60 	 1.70 	 0.0788 	 0.00149 	 0.00686 
1.70 	 1.80 	 0.0477 	 0.00110 	 0.00417 
1.80 	 1.90 	 0.0329 	 0.00087 	 0.00289 
1.90 	 2.00 	 0.0198 	 0.00065 	 0.00177 
------------------------
ka+  10-20%
0.25 	 0.30 	 11.4822 	 0.05378 	 0.75292 
0.30 	 0.35 	 9.8006 	 0.04049 	 0.60673 
0.35 	 0.40 	 8.4799 	 0.03261 	 0.50936 
0.40 	 0.45 	 7.2329 	 0.02700 	 0.42794 
0.45 	 0.50 	 6.2112 	 0.02292 	 0.36519 
0.50 	 0.55 	 5.3947 	 0.01985 	 0.31666 
0.55 	 0.60 	 4.5130 	 0.01704 	 0.26388 
0.60 	 0.65 	 3.7240 	 0.01464 	 0.21762 
0.65 	 0.70 	 3.1218 	 0.01275 	 0.18240 
0.70 	 0.80 	 2.3729 	 0.00935 	 0.13843 
0.80 	 0.90 	 1.6075 	 0.00710 	 0.09383 
0.90 	 1.00 	 1.0816 	 0.00544 	 0.06325 
1.00 	 1.10 	 0.7314 	 0.00420 	 0.04300 
1.10 	 1.20 	 0.4834 	 0.00322 	 0.02885 
1.20 	 1.30 	 0.3127 	 0.00244 	 0.01947 
1.30 	 1.40 	 0.2019 	 0.00186 	 0.01399 
1.40 	 1.50 	 0.1343 	 0.00144 	 0.01164 
1.50 	 1.60 	 0.0875 	 0.00110 	 0.00759 
1.60 	 1.70 	 0.0567 	 0.00084 	 0.00492 
1.70 	 1.80 	 0.0350 	 0.00063 	 0.00305 
1.80 	 1.90 	 0.0217 	 0.00047 	 0.00190 
1.90 	 2.00 	 0.0133 	 0.00035 	 0.00117 
------------------------
ka+  20-30%
0.25 	 0.30 	 7.7276 	 0.04225 	 0.50672 
0.30 	 0.35 	 6.6084 	 0.03207 	 0.40911 
0.35 	 0.40 	 5.5802 	 0.02564 	 0.33518 
0.40 	 0.45 	 4.7888 	 0.02135 	 0.28334 
0.45 	 0.50 	 4.0759 	 0.01808 	 0.23971 
0.50 	 0.55 	 3.5119 	 0.01562 	 0.20644 
0.55 	 0.60 	 2.9245 	 0.01340 	 0.17157 
0.60 	 0.65 	 2.4655 	 0.01164 	 0.14405 
0.65 	 0.70 	 1.9942 	 0.00997 	 0.11683 
0.70 	 0.80 	 1.5061 	 0.00728 	 0.08786 
0.80 	 0.90 	 1.0168 	 0.00553 	 0.05935 
0.90 	 1.00 	 0.6742 	 0.00422 	 0.03942 
1.00 	 1.10 	 0.4449 	 0.00322 	 0.02615 
1.10 	 1.20 	 0.2995 	 0.00249 	 0.01788 
1.20 	 1.30 	 0.2014 	 0.00193 	 0.01254 
1.30 	 1.40 	 0.1297 	 0.00147 	 0.00899 
1.40 	 1.50 	 0.0853 	 0.00114 	 0.00740 
1.50 	 1.60 	 0.0560 	 0.00088 	 0.00487 
1.60 	 1.70 	 0.0341 	 0.00065 	 0.00297 
1.70 	 1.80 	 0.0217 	 0.00050 	 0.00190 
1.80 	 1.90 	 0.0135 	 0.00037 	 0.00119 
1.90 	 2.00 	 0.0079 	 0.00027 	 0.00071 
------------------------
ka+  30-40%
0.25 	 0.30 	 4.7134 	 0.03098 	 0.30907 
0.30 	 0.35 	 4.0263 	 0.02386 	 0.24926 
0.35 	 0.40 	 3.4959 	 0.01960 	 0.20999 
0.40 	 0.45 	 2.9918 	 0.01647 	 0.17702 
0.45 	 0.50 	 2.6115 	 0.01424 	 0.15370 
0.50 	 0.55 	 2.2590 	 0.01239 	 0.13234 
0.55 	 0.60 	 1.8584 	 0.01061 	 0.10928 
0.60 	 0.65 	 1.5720 	 0.00927 	 0.09190 
0.65 	 0.70 	 1.2779 	 0.00797 	 0.07503 
0.70 	 0.80 	 0.9544 	 0.00580 	 0.05568 
0.80 	 0.90 	 0.6360 	 0.00438 	 0.03712 
0.90 	 1.00 	 0.4286 	 0.00337 	 0.02506 
1.00 	 1.10 	 0.2808 	 0.00257 	 0.01651 
1.10 	 1.20 	 0.1877 	 0.00199 	 0.01121 
1.20 	 1.30 	 0.1176 	 0.00150 	 0.00733 
1.30 	 1.40 	 0.0785 	 0.00117 	 0.00544 
1.40 	 1.50 	 0.0515 	 0.00090 	 0.00447 
1.50 	 1.60 	 0.0336 	 0.00070 	 0.00292 
1.60 	 1.70 	 0.0233 	 0.00056 	 0.00203 
1.70 	 1.80 	 0.0150 	 0.00044 	 0.00132 
1.80 	 1.90 	 0.0096 	 0.00035 	 0.00086 
1.90 	 2.00 	 0.0066 	 0.00029 	 0.00060 
------------------------
ka+  40-50%
0.25 	 0.30 	 3.2163 	 0.02619 	 0.21090 
0.30 	 0.35 	 2.7904 	 0.02051 	 0.17273 
0.35 	 0.40 	 2.3603 	 0.01653 	 0.14177 
0.40 	 0.45 	 1.9984 	 0.01368 	 0.11823 
0.45 	 0.50 	 1.6595 	 0.01142 	 0.09778 
0.50 	 0.55 	 1.4072 	 0.00976 	 0.08245 
0.55 	 0.60 	 1.1609 	 0.00831 	 0.06809 
0.60 	 0.65 	 0.9276 	 0.00701 	 0.05432 
0.65 	 0.70 	 0.7511 	 0.00599 	 0.04425 
0.70 	 0.80 	 0.5440 	 0.00426 	 0.03173 
0.80 	 0.90 	 0.3489 	 0.00314 	 0.02037 
0.90 	 1.00 	 0.2318 	 0.00239 	 0.01356 
1.00 	 1.10 	 0.1554 	 0.00185 	 0.00914 
1.10 	 1.20 	 0.0979 	 0.00138 	 0.00585 
1.20 	 1.30 	 0.0652 	 0.00107 	 0.00406 
1.30 	 1.40 	 0.0413 	 0.00081 	 0.00287 
1.40 	 1.50 	 0.0264 	 0.00062 	 0.00229 
1.50 	 1.60 	 0.0166 	 0.00047 	 0.00145 
1.60 	 1.70 	 0.0107 	 0.00036 	 0.00094 
1.70 	 1.80 	 0.0072 	 0.00029 	 0.00064 
1.80 	 1.90 	 0.0039 	 0.00020 	 0.00037 
1.90 	 2.00 	 0.0033 	 0.00018 	 0.00031 
------------------------
ka+  50-60%
0.25 	 0.30 	 1.6669 	 0.01772 	 0.10934 
0.30 	 0.35 	 1.4294 	 0.01387 	 0.08846 
0.35 	 0.40 	 1.2449 	 0.01142 	 0.07478 
0.40 	 0.45 	 1.0149 	 0.00933 	 0.06007 
0.45 	 0.50 	 0.8632 	 0.00793 	 0.05100 
0.50 	 0.55 	 0.7234 	 0.00677 	 0.04243 
0.55 	 0.60 	 0.5889 	 0.00574 	 0.03468 
0.60 	 0.65 	 0.4694 	 0.00486 	 0.03646 
0.65 	 0.70 	 0.3809 	 0.00417 	 0.02289 
0.70 	 0.80 	 0.2725 	 0.00296 	 0.01590 
0.80 	 0.90 	 0.1789 	 0.00222 	 0.01045 
0.90 	 1.00 	 0.1127 	 0.00165 	 0.00660 
1.00 	 1.10 	 0.0757 	 0.00128 	 0.00445 
1.10 	 1.20 	 0.0488 	 0.00097 	 0.00292 
1.20 	 1.30 	 0.0329 	 0.00076 	 0.00205 
1.30 	 1.40 	 0.0204 	 0.00057 	 0.00142 
1.40 	 1.50 	 0.0123 	 0.00043 	 0.00108 
1.50 	 1.60 	 0.0079 	 0.00033 	 0.00070 
1.60 	 1.70 	 0.0053 	 0.00027 	 0.00048 
1.70 	 1.80 	 0.0029 	 0.00019 	 0.00028 
1.80 	 1.90 	 0.0017 	 0.00014 	 0.00018 
1.90 	 2.00 	 0.0014 	 0.00013 	 0.00015
------------------------
ka+  60-70%
0.25 	 0.30 	 0.8766 	 0.01326 	 0.05748 
0.30 	 0.35 	 0.7543 	 0.01040 	 0.04669 
0.35 	 0.40 	 0.6296 	 0.00838 	 0.03782 
0.40 	 0.45 	 0.5224 	 0.00691 	 0.03093 
0.45 	 0.50 	 0.4392 	 0.00583 	 0.02615 
0.50 	 0.55 	 0.3594 	 0.00492 	 0.02115 
0.55 	 0.60 	 0.3005 	 0.00423 	 0.01783 
0.60 	 0.65 	 0.2381 	 0.00357 	 0.01412 
0.65 	 0.70 	 0.1915 	 0.00305 	 0.01169 
0.70 	 0.80 	 0.1346 	 0.00215 	 0.00786 
0.80 	 0.90 	 0.0832 	 0.00157 	 0.00487 
0.90 	 1.00 	 0.0537 	 0.00118 	 0.00315 
1.00 	 1.10 	 0.0333 	 0.00088 	 0.00197 
1.10 	 1.20 	 0.0219 	 0.00068 	 0.00132 
1.20 	 1.30 	 0.0136 	 0.00051 	 0.00086 
1.30 	 1.40 	 0.0083 	 0.00038 	 0.00059 
1.40 	 1.50 	 0.0053 	 0.00029 	 0.00047 
1.50 	 1.60 	 0.0030 	 0.00021 	 0.00028 
1.60 	 1.70 	 0.0020 	 0.00017 	 0.00021 
1.70 	 1.80 	 0.0011 	 0.00013 	 0.00012 
------------------------
ka+  70-80%
0.25 	 0.30 	 0.4326 	 0.01013 	 0.02836 
0.30 	 0.35 	 0.3664 	 0.00788 	 0.02258 
0.35 	 0.40 	 0.3099 	 0.00639 	 0.01861 
0.40 	 0.45 	 0.2511 	 0.00521 	 0.01489 
0.45 	 0.50 	 0.2112 	 0.00440 	 0.01245 
0.50 	 0.55 	 0.1727 	 0.00371 	 0.01025 
0.55 	 0.60 	 0.1410 	 0.00315 	 0.00859 
0.60 	 0.65 	 0.1100 	 0.00264 	 0.00662 
0.65 	 0.70 	 0.0871 	 0.00224 	 0.00560 
0.70 	 0.80 	 0.0599 	 0.00158 	 0.00350 
0.80 	 0.90 	 0.0365 	 0.00114 	 0.00214 
0.90 	 1.00 	 0.0228 	 0.00084 	 0.00134 
1.00 	 1.10 	 0.0149 	 0.00064 	 0.00089 
1.10 	 1.20 	 0.0097 	 0.00049 	 0.00060 
1.20 	 1.30 	 0.0060 	 0.00037 	 0.00039 
1.30 	 1.40 	 0.0025 	 0.00022 	 0.00020 
1.40 	 1.50 	 0.0018 	 0.00019 	 0.00018 
1.50 	 1.60 	 0.0010 	 0.00015 	 0.00010 
1.60 	 1.70 	 0.0008 	 0.00013 	 0.00009 
------------------------
========================
Au+Au 11.5 GeV
------------------------
pTlow [GeV/c] pThigh[GeV/c]   d^2N/(2pi*pt*dpt*dy)[(GeV/c)^-2]   error(stat.)    error(sys.)
pbar  0-5%
0.40 	 0.45 	 0.4272 	 0.00801 	 0.04482 
0.45 	 0.50 	 0.4204 	 0.00745 	 0.03690 
0.50 	 0.55 	 0.3830 	 0.00674 	 0.03117 
0.55 	 0.60 	 0.3708 	 0.00632 	 0.02937 
0.60 	 0.65 	 0.3686 	 0.00603 	 0.02892 
0.65 	 0.70 	 0.3435 	 0.00559 	 0.02688 
0.70 	 0.75 	 0.3167 	 0.00517 	 0.02477 
0.75 	 0.80 	 0.2845 	 0.00473 	 0.02224 
0.80 	 0.90 	 0.2339 	 0.00369 	 0.01829 
0.90 	 1.00 	 0.1928 	 0.00317 	 0.01510 
1.00 	 1.10 	 0.1467 	 0.00263 	 0.01153 
1.10 	 1.20 	 0.1119 	 0.00219 	 0.00885 
1.20 	 1.30 	 0.0826 	 0.00180 	 0.00664 
1.30 	 1.40 	 0.0577 	 0.00144 	 0.00478 
1.40 	 1.50 	 0.0417 	 0.00117 	 0.00365 
1.50 	 1.60 	 0.0286 	 0.00093 	 0.00278 
1.60 	 1.70 	 0.0167 	 0.00068 	 0.00193 
1.70 	 1.80 	 0.0123 	 0.00057 	 0.00142 
1.80 	 1.90 	 0.0092 	 0.00048 	 0.00108 
1.90 	 2.00 	 0.0052 	 0.00035 	 0.00062 
------------------------
pbar  5-10%
0.40 	 0.45 	 0.3725 	 0.00732 	 0.03909 
0.45 	 0.50 	 0.3494 	 0.00665 	 0.03067 
0.50 	 0.55 	 0.3270 	 0.00610 	 0.02660 
0.55 	 0.60 	 0.3213 	 0.00576 	 0.02544 
0.60 	 0.65 	 0.3038 	 0.00537 	 0.02384 
0.65 	 0.70 	 0.2772 	 0.00493 	 0.02167 
0.70 	 0.75 	 0.2507 	 0.00452 	 0.01960 
0.75 	 0.80 	 0.2217 	 0.00411 	 0.01734 
0.80 	 0.90 	 0.1849 	 0.00325 	 0.01446 
0.90 	 1.00 	 0.1464 	 0.00274 	 0.01147 
1.00 	 1.10 	 0.1147 	 0.00230 	 0.00901 
1.10 	 1.20 	 0.0850 	 0.00188 	 0.00673 
1.20 	 1.30 	 0.0668 	 0.00159 	 0.00537 
1.30 	 1.40 	 0.0464 	 0.00127 	 0.00384 
1.40 	 1.50 	 0.0321 	 0.00101 	 0.00282 
1.50 	 1.60 	 0.0214 	 0.00080 	 0.00209 
1.60 	 1.70 	 0.0144 	 0.00063 	 0.00166 
1.70 	 1.80 	 0.0094 	 0.00049 	 0.00110 
1.80 	 1.90 	 0.0058 	 0.00037 	 0.00068 
1.90 	 2.00 	 0.0040 	 0.00030 	 0.00050 
------------------------
pbar  10-20%
0.40 	 0.45 	 0.3068 	 0.00457 	 0.03220 
0.45 	 0.50 	 0.2934 	 0.00420 	 0.02575 
0.50 	 0.55 	 0.2787 	 0.00387 	 0.02269 
0.55 	 0.60 	 0.2631 	 0.00359 	 0.02084 
0.60 	 0.65 	 0.2455 	 0.00332 	 0.01926 
0.65 	 0.70 	 0.2246 	 0.00305 	 0.01757 
0.70 	 0.75 	 0.2041 	 0.00280 	 0.01596 
0.75 	 0.80 	 0.1830 	 0.00256 	 0.01431 
0.80 	 0.90 	 0.1562 	 0.00203 	 0.01221 
0.90 	 1.00 	 0.1193 	 0.00168 	 0.00934 
1.00 	 1.10 	 0.0928 	 0.00141 	 0.00729 
1.10 	 1.20 	 0.0680 	 0.00115 	 0.00538 
1.20 	 1.30 	 0.0492 	 0.00093 	 0.00395 
1.30 	 1.40 	 0.0326 	 0.00072 	 0.00269 
1.40 	 1.50 	 0.0240 	 0.00060 	 0.00210 
1.50 	 1.60 	 0.0161 	 0.00047 	 0.00157 
1.60 	 1.70 	 0.0107 	 0.00037 	 0.00123 
1.70 	 1.80 	 0.0065 	 0.00028 	 0.00075 
1.80 	 1.90 	 0.0042 	 0.00021 	 0.00049 
1.90 	 2.00 	 0.0027 	 0.00016 	 0.00031 
------------------------
pbar  20-30%
0.40 	 0.45 	 0.2526 	 0.00404 	 0.02650 
0.45 	 0.50 	 0.2361 	 0.00366 	 0.02072 
0.50 	 0.55 	 0.2170 	 0.00333 	 0.01766 
0.55 	 0.60 	 0.1924 	 0.00299 	 0.01524 
0.60 	 0.65 	 0.1884 	 0.00283 	 0.01478 
0.65 	 0.70 	 0.1681 	 0.00257 	 0.01315 
0.70 	 0.75 	 0.1491 	 0.00233 	 0.01165 
0.75 	 0.80 	 0.1361 	 0.00215 	 0.01064 
0.80 	 0.90 	 0.1061 	 0.00162 	 0.00829 
0.90 	 1.00 	 0.0834 	 0.00136 	 0.00653 
1.00 	 1.10 	 0.0620 	 0.00111 	 0.00487 
1.10 	 1.20 	 0.0447 	 0.00091 	 0.00353 
1.20 	 1.30 	 0.0328 	 0.00074 	 0.00263 
