ColE	part	mass	beta	beta_err	temp	temp_err	n(v-prof.)	n_err	norm	norm_err	dETdEta_d	dETdEta_d_err	dETdEta_left	dETdEta_leftErr	dETdEta_right	dETdEta_rightErr	dNdEtaLeft	NelErr	dNdEtaRight	NerErr	dNdyLeft	NylErr	dNdyRight	NyrErr
7.7	pi-	0.13957	0.76945	0.0289299	0.077771	0.00709861	4.05539	0.618016	22243.6	9061.18	7.11245	0.467489	3.35204	ETelErr	0.00842914	ETerErr	4.81748	ETylErr	0.00844766	ETyrErr	15.5975	NelErr	0.00397995	NerErr	15.5975	NylErr	0.00397995	NyrErr
7.7	pi-	0.13957	0.785691	0.0379844	0.0716691	0.00849676	3.56999	0.476283	25940	14022.6	5.75583	0.378229	2.9181	ETelErr	0.00564047	ETerErr	4.21813	ETylErr	0.00565295	ETyrErr	13.6366	NelErr	0.00267331	NerErr	13.6366	NylErr	0.00267331	NyrErr
7.7	pi-	0.13957	0.763587	0.0244642	0.079974	0.00630409	4.4968	0.694638	12438.6	4393.23	4.42008	0.290209	2.07122	ETelErr	0.00535617	ETerErr	2.97219	ETylErr	0.00536791	ETyrErr	9.62693	NelErr	0.00252578	NerErr	9.62693	NylErr	0.00252578	NyrErr
